file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1245	0.81186806	0.83114	0.11573	0.291278925	0.856584
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1246	0.809778046	0.83037	0.11908	0.228265275	0.858203225
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1247	0.336068205	0.346877	0.05766	0.081814	0.380402
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1248	0.367137044	0.377159	0.06317	0.050137	0.4094999
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1249	0.368335947	0.380348	0.06027	0.063803	0.407153
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1250	0.366204633	0.379876	0.06257	0.082736	0.40926
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1251	0.980917359	0.993894	0.09113	0.947184	0.99866
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1252	0.982568064	0.996816	0.10371	0.99196	0.99952
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1253	0.956312335	0.970411	0.09673	0.893432	0.981704075
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1254	0.921881139	0.939602	0.10682	0.696437	0.954992
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1255	0.956399329	0.968839	0.08418	0.903324	0.979976
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1256	0.986698314	0.996322	0.08758	0.991345	0.998405825
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1257	0.907408679	0.9286685	0.11523	0.514878	0.942449
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1258	0.87485713	0.895816	0.11638	0.38897095	0.914556
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1259	0.073631351	0.0761	0.01433	0.030355	0.095993675
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1260	0.090464594	0.091415	0.01728	0.024631	0.1137181
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1261	0.947785619	0.968741	0.11477	0.5706	0.97846
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1262	0.979929117	0.998287	0.10927	0.8026877	0.999409
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1264	0.792459208	0.812375	0.11612	0.179419	0.841715975
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1265	0.835760196	0.855476	0.11369	0.385048575	0.87522
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1266	0.967077492	0.9877195	0.1099	0.713441525	0.993246
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1267	0.723165969	0.741742	0.10487	0.187617	0.772527
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1268	0.957744268	0.969019	0.08779	0.955665	0.982657
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1269	0.250178314	0.2571025	0.04441	0.02713	0.28524815
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1270	0.956201856	0.976074	0.11169	0.627440875	0.987462
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1277	0.973234658	0.993256	0.11704	0.666723	0.997093
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1278	0.448319516	0.461195	0.07341	0.094139	0.496908
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1279	0.884800266	0.904978	0.11719	0.5797122	0.923134
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1280	0.800304915	0.82032	0.11101	0.410512	0.84767
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1281	0.964488014	0.975553	0.07319	0.818208	0.986551
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1282	0.95960494	0.976072	0.09511	0.70558	0.987051
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1283	0.339081433	0.3480655	0.05669	0.112478	0.384552175
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1284	0.345257242	0.35522	0.05631	0.065053	0.389516925
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1285	0.969842984	0.990538	0.11959	0.5872502	0.997337
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1286	0.779581868	0.799806	0.10939	0.58223605	0.824102
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1287	0.93752011	0.957477	0.11239	0.640439625	0.97151295
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1288	0.984182336	0.996774	0.09461	0.94884975	0.998722
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1289	0.961426526	0.976394	0.09787	0.886087525	0.989707
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1290	0.944299729	0.957699	0.09681	0.894443	0.971294
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1291	0.975121958	0.99111	0.09963	0.958637	0.994909
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1292	0.98502634	0.998452	0.07803	0.862651	0.999768
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1294	0.975286158	0.984251	0.07705	0.970960475	0.992641
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1295	0.90685031	0.913432	0.07137	0.885226	0.980604
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1296	0.983256001	0.998592	0.09664	0.909803725	0.999367
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1297	0.623859823	0.642502	0.09927	0.120806	0.67824035
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1298	0.896723499	0.92208	0.13346	0.304469	0.938297
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1299	0.986382533	0.998089	0.0865	0.990940125	0.999643
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1300	0.579092725	0.594733	0.08734	0.181598	0.6305433
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1301	0.965825694	0.97575	0.08905	0.96266	0.987996
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1302	0.994099988	0.998786	0.04106	0.975066	0.999872
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1303	0.962535606	0.976434	0.09513	0.8433258	0.986447
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1304	0.884577224	0.912227	0.13653	0.343173	0.928602
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1307	0.04234574	0.042959	0.01288	0.002886	0.060892375
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1308	0.978571281	0.997138	0.10941	0.70716145	0.999359
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1309	0.980009126	0.993584	0.08881	0.9023844	0.998413
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1310	0.972760024	0.98582	0.09052	0.827858	0.99081
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1311	0.178070558	0.1817515	0.03526	0.0249	0.219137
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1312	0.991410547	0.997765	0.06431	0.9895	0.999383
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1313	0.146257683	0.151296	0.02647	0.042753	0.175566
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1314	0.982214243	0.999235	0.09188	0.66231	0.999721
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1315	0.282641714	0.290889	0.04148	0.132294	0.315021
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1316	0.711415871	0.735648	0.11857	0.19524995	0.76917
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1317	0.984288428	0.996196	0.08101	0.949986	0.997399
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1318	0.984974659	0.998902	0.09243	0.964613	0.999895
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1319	0.517937017	0.532002	0.08217	0.128902	0.56936
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1321	0.471970895	0.485069	0.07768	0.058869	0.518056
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1322	0.946901881	0.954734	0.06326	0.925899	0.967624
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1323	0.009023328	0.008357	0.00511	0.005012	0.013961
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1324	0.801138362	0.826724	0.1217	0.280195725	0.849808
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1325	0.004041212	0.003485	0.00476	0.000799	0.010844
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1326	0.007958564	0.007115	0.00378	0.001196	0.018057
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1327	0.00464036299999999	0.005461	0.00278	0.000408	0.010662
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1328	0.00598802799999998	0.003638	0.01318	0.001887	0.010778
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1329	0.004753327	0.002553	0.0105	0.000935	0.024282
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1330	0.871300149	0.893779	0.12148	0.4250731	0.915661
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1332	0.874133237	0.897416	0.12586	0.402465	0.919144
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1333	0.474153547	0.489647	0.07919	0.048995	0.519066
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1334	0.515483033	0.532915	0.08232	0.081292	0.5597685
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1335	0.514786616	0.529684	0.0825	0.077411	0.562939
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1336	0.511267747	0.52696	0.08466	0.109994	0.559537
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1337	0.629948742	0.644505	0.09584	0.18778705	0.681755
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1338	0.801113519	0.8236965	0.11612	0.262711725	0.848976
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1339	0.805954649	0.823101	0.10678	0.5720403	0.851437
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1340	0.675152645	0.694385	0.11209	0.1124811	0.727128
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1341	0.672856923	0.69574	0.11344	0.149403	0.735957
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1342	0.661030845	0.679125	0.10506	0.14835075	0.71136875
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1343	0.756582237	0.772792	0.11331	0.191340075	0.808776
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1344	0.656384932	0.677324	0.10463	0.163618	0.709675025
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1345	0.668537946	0.687977	0.10194	0.122847	0.713572
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1346	0.666145636	0.689055	0.10313	0.153301	0.721318
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1347	0.662939606	0.682733	0.10522	0.141664	0.715269
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1348	0.988440994	0.99836	0.07404	0.988476	0.999974
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1349	0.893809118	0.913305	0.11616	0.430657	0.934238
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1350	0.894952953	0.91523	0.10948	0.598055675	0.935141
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1351	0.891452882	0.913219	0.115	0.475905	0.937977
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1352	0.897708918	0.917744	0.11478	0.49075	0.934252
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1353	0.894101971	0.916041	0.12273	0.3258769	0.934948
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1354	0.899098255	0.916829	0.11284	0.524086775	0.936119
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1355	0.897960975	0.915701	0.11117	0.5004358	0.935696
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1356	0.897698035	0.916269	0.11324	0.49072695	0.940403
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1357	0.898852196	0.92419	0.12587	0.2554792	0.943006
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1358	0.796064655	0.81867	0.11597	0.2464173	0.841749
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1359	0.975975579	0.99533	0.10444	0.6626935	0.999406
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1360	0.834003013	0.856384	0.1187	0.310077725	0.880623
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1361	0.815507127	0.838698	0.11659	0.316036725	0.857325
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1362	0.288680474	0.297516	0.05419	0.020037	0.325203775
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1363	0.427389232	0.443997	0.07713	0.056909	0.467352
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1364	0.869152922	0.893128	0.1231	0.385274	0.91144765
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1365	0.872832017	0.890498	0.10881	0.583434	0.910411
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1366	0.105770283	0.107395	0.01907	0.01775	0.129514
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1367	0.977925533	0.999659	0.11533	0.648738	0.999673
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1368	0.866150167	0.886837	0.11954	0.389441	0.907148
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1369	0.567229545	0.582892	0.08901	0.123557	0.615484
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1370	0.675478703	0.692502	0.10249	0.1329	0.724778
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1371	0.987247827	0.998384	0.07776	0.989904	0.999633
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1372	0.452782569	0.468972	0.08218	0.093872	0.503695
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1373	0.621600082	0.638541	0.09532	0.157008	0.672854
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1374	0.626013393	0.644989	0.10252	0.121066	0.67895
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1375	0.794248707	0.811022	0.1066	0.264068	0.840115
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1376	0.367350367	0.379567	0.0598	0.10144915	0.410555
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1377	0.978092349	0.997302	0.11093	0.681819575	0.999735
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1378	0.688987053	0.714118	0.116	0.179788875	0.73906745
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1379	0.709258574	0.726374	0.10434	0.165518	0.757194
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1380	0.281366485	0.289536	0.04811	0.039575	0.321329
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1381	0.047238855	0.048182	0.01122	0.014478	0.06281
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1382	0.016201625	0.015919	0.00698	0.006458	0.026601
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1383	0.014559046	0.013205	0.00487	0.004964	0.024712
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1384	0.004687624	0.00315	0.00483	0.000614	0.009493
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1385	0.011827013	0.011393	0.00481	0.005722	0.018021
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1386	0.004439004	0.003553	0.00399	0.000207	0.019492
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1387	0.266305446	0.272262	0.04139	0.129957125	0.299037
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1388	0.750704235	0.771684	0.11496	0.185762075	0.8010941
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1389	0.759516087	0.779736	0.10954	0.253534	0.8109933
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1390	0.063651233	0.066143	0.0142	0.016883975	0.081538
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1391	0.062812679	0.064337	0.01364	0.010761	0.080953
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1394	0.803130264	0.822055	0.11458	0.204962	0.856303
IBC2FULL_PF_genomics_Ethiopia_DR2_IBC_merged.COI_dist_plot.samplemiss-25.sitemiss-20_COIfromGDS.tsv	P	1395	0.806331455	0.827009	0.1163	0.3945658	0.85639
